,HOME_TEAM,AWAY_TEAM,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,RESULT,DATE
373,Miami Heat,Los Angeles Lakers,0.72,0.474,0.378,0.76,44.2,24.8,17.0,8.2,4.4,5.4,110.0,104.9,0.587,0.885,0.487,0.369,0.734,45.1,26.1,14.9,8.6,7.0,9.5,112.7,103.5,0.579,0,12/13/2019
374,Utah Jazz,Golden State Warriors,0.577,0.456,0.385,0.774,44.9,21.3,16.2,6.0,4.1,0.6,106.4,105.6,0.569,0.185,0.432,0.326,0.817,43.0,23.4,14.4,8.0,4.7,-8.8,103.8,113.1,0.531,1,12/13/2019
375,Atlanta Hawks,Indiana Pacers,0.231,0.453,0.318,0.745,40.7,23.1,16.8,8.1,4.9,-9.6,104.9,114.4,0.547,0.654,0.47,0.365,0.81,44.0,24.5,13.8,7.0,5.0,4.3,108.5,104.2,0.557,0,12/13/2019
376,Sacramento Kings,New York Knicks,0.44,0.449,0.356,0.78,42.5,22.6,15.5,7.8,4.6,-3.1,106.9,109.7,0.551,0.231,0.422,0.348,0.676,45.8,20.4,14.9,7.8,4.8,-10.2,102.3,112.5,0.514,0,12/13/2019
377,Minnesota Timberwolves,LA Clippers,0.4,0.445,0.33,0.769,43.9,21.7,14.7,7.6,5.8,-3.2,108.5,111.6,0.556,0.741,0.457,0.355,0.787,47.0,22.2,15.6,7.3,5.1,7.0,110.7,103.7,0.565,0,12/13/2019
378,Memphis Grizzlies,Milwaukee Bucks,0.32,0.453,0.35,0.77,43.2,25.3,15.4,7.9,5.0,-6.9,104.8,111.5,0.546,0.885,0.485,0.361,0.726,48.8,24.4,14.1,7.2,5.5,12.7,114.3,101.5,0.592,0,12/13/2019
379,Chicago Bulls,LA Clippers,0.357,0.428,0.348,0.759,42.7,22.6,15.3,9.5,4.2,-1.8,103.3,105.1,0.533,0.714,0.457,0.357,0.784,46.8,22.2,15.6,7.3,5.0,6.6,110.6,103.9,0.564,1,12/14/2019
380,Phoenix Suns,San Antonio Spurs,0.44,0.458,0.356,0.8,41.3,27.2,13.3,7.3,3.8,1.2,110.7,109.3,0.57,0.4,0.463,0.348,0.778,44.8,23.5,13.1,6.5,5.7,-3.6,108.4,111.8,0.55,0,12/14/2019
381,Houston Rockets,Detroit Pistons,0.654,0.451,0.348,0.794,45.3,20.7,14.6,8.1,4.8,5.3,114.2,109.2,0.581,0.423,0.468,0.388,0.744,43.7,25.1,16.2,6.7,5.1,0.2,110.1,109.6,0.573,0,12/14/2019
382,Milwaukee Bucks,Cleveland Cavaliers,0.889,0.487,0.362,0.726,48.5,24.4,14.1,7.4,5.5,12.8,114.6,101.6,0.594,0.231,0.436,0.338,0.759,44.0,21.1,15.9,7.4,3.2,-10.2,104.1,114.3,0.532,1,12/14/2019
383,Dallas Mavericks,Miami Heat,0.68,0.466,0.363,0.773,47.4,24.3,12.6,6.2,4.3,9.1,116.8,107.9,0.584,0.731,0.472,0.379,0.763,44.2,24.8,16.7,8.2,4.3,5.3,110.0,105.0,0.586,0,12/14/2019
384,Denver Nuggets,Oklahoma City Thunder,0.667,0.45,0.354,0.743,46.3,26.6,14.0,7.8,5.0,4.8,107.4,102.6,0.539,0.44,0.463,0.348,0.797,42.5,21.5,14.1,7.4,4.9,0.2,107.1,106.8,0.567,1,12/14/2019
385,Toronto Raptors,Brooklyn Nets,0.68,0.446,0.374,0.805,45.4,24.4,15.0,8.3,5.4,5.3,108.2,103.0,0.563,0.52,0.449,0.343,0.74,46.3,23.5,15.4,6.6,4.9,-0.8,108.4,109.2,0.553,1,12/14/2019
386,Memphis Grizzlies,Washington Wizards,0.346,0.457,0.352,0.775,43.2,25.5,15.7,8.0,5.0,-6.0,105.5,111.1,0.551,0.292,0.47,0.369,0.81,39.4,26.7,13.6,7.1,3.7,-4.7,112.0,116.7,0.573,1,12/14/2019
387,Golden State Warriors,Sacramento Kings,0.179,0.431,0.323,0.814,42.4,23.4,14.7,8.2,4.6,-9.3,103.1,112.9,0.529,0.462,0.453,0.359,0.783,42.4,22.8,16.1,7.9,4.5,-2.1,106.9,108.7,0.556,0,12/15/2019
388,Brooklyn Nets,Philadelphia 76ers,0.538,0.449,0.343,0.741,46.5,23.4,15.4,6.7,4.7,0.0,108.3,108.3,0.552,0.714,0.475,0.365,0.74,45.6,26.3,16.0,8.6,6.0,5.2,108.5,103.4,0.569,1,12/15/2019
389,Indiana Pacers,Charlotte Hornets,0.667,0.469,0.361,0.812,44.3,24.7,13.6,7.0,5.1,5.0,108.5,103.6,0.557,0.414,0.436,0.359,0.747,43.7,23.8,15.6,6.6,4.4,-6.7,105.7,112.4,0.544,1,12/15/2019
390,Atlanta Hawks,Los Angeles Lakers,0.222,0.449,0.317,0.75,40.6,22.8,16.9,8.1,4.9,-9.4,104.4,113.7,0.545,0.889,0.485,0.361,0.734,45.4,25.9,15.1,8.8,7.1,9.3,112.0,103.0,0.577,0,12/15/2019
391,Denver Nuggets,New York Knicks,0.68,0.451,0.354,0.74,46.5,26.7,13.9,7.7,5.0,4.9,107.9,103.0,0.539,0.222,0.424,0.344,0.679,46.0,20.5,14.8,7.9,4.7,-10.1,102.7,112.7,0.515,1,12/15/2019
392,New Orleans Pelicans,Orlando Magic,0.222,0.451,0.366,0.733,42.1,23.9,15.3,7.3,4.6,-6.9,107.7,115.0,0.558,0.462,0.434,0.34,0.78,45.6,23.1,13.7,8.2,6.7,-0.8,105.4,106.6,0.532,0,12/15/2019
393,Phoenix Suns,Portland Trail Blazers,0.423,0.458,0.356,0.802,41.4,27.3,13.5,7.4,3.9,1.1,110.5,109.2,0.57,0.407,0.452,0.364,0.817,44.9,19.7,13.2,5.9,6.2,-1.8,109.4,111.3,0.557,0,12/16/2019
394,Houston Rockets,San Antonio Spurs,0.667,0.449,0.345,0.789,45.6,20.6,14.5,8.1,4.9,5.1,113.6,108.8,0.578,0.385,0.462,0.349,0.78,45.0,23.4,13.3,6.4,5.6,-3.5,108.0,111.3,0.55,1,12/16/2019
395,Detroit Pistons,Washington Wizards,0.407,0.468,0.385,0.742,43.5,25.3,16.1,6.7,5.1,-0.3,110.5,110.5,0.574,0.32,0.473,0.375,0.81,39.3,26.9,13.7,7.1,3.7,-4.0,112.9,116.8,0.577,0,12/16/2019
396,Milwaukee Bucks,Dallas Mavericks,0.857,0.484,0.358,0.726,48.6,24.5,13.9,7.4,5.5,12.2,114.5,102.1,0.59,0.692,0.466,0.364,0.775,47.5,24.4,12.7,6.2,4.4,8.9,116.8,108.1,0.585,0,12/16/2019
397,Toronto Raptors,Cleveland Cavaliers,0.692,0.451,0.378,0.804,45.3,24.6,14.7,8.3,5.3,5.8,109.1,103.4,0.567,0.222,0.438,0.338,0.759,43.8,21.5,15.7,7.4,3.1,-10.6,104.5,115.0,0.534,1,12/16/2019
398,Memphis Grizzlies,Miami Heat,0.37,0.458,0.353,0.771,43.3,25.6,15.8,7.9,5.1,-5.6,106.0,111.1,0.553,0.704,0.472,0.382,0.766,43.9,24.7,16.6,8.2,4.4,4.8,110.1,105.6,0.586,1,12/16/2019
399,Oklahoma City Thunder,Chicago Bulls,0.462,0.465,0.353,0.798,42.5,21.5,14.6,7.4,4.9,0.3,107.2,106.8,0.571,0.345,0.43,0.346,0.761,42.3,22.7,15.2,9.8,4.3,-1.9,103.4,105.2,0.535,1,12/16/2019
400,New York Knicks,Atlanta Hawks,0.25,0.429,0.348,0.684,46.2,20.8,14.6,7.8,4.7,-8.9,104.0,112.7,0.521,0.214,0.45,0.318,0.75,40.4,22.7,16.7,8.0,4.8,-9.8,104.7,114.4,0.546,1,12/17/2019
401,LA Clippers,Phoenix Suns,0.724,0.458,0.36,0.782,46.6,22.1,15.5,7.5,5.0,7.1,110.7,103.5,0.566,0.407,0.456,0.353,0.8,41.6,27.4,13.7,7.6,3.8,0.3,109.9,109.3,0.566,1,12/17/2019
402,Utah Jazz,Orlando Magic,0.593,0.457,0.386,0.77,45.4,21.5,16.1,5.9,4.0,0.8,106.5,105.6,0.568,0.444,0.434,0.334,0.779,45.5,23.1,13.3,8.1,6.6,-1.1,105.3,106.7,0.532,1,12/17/2019
403,Indiana Pacers,Los Angeles Lakers,0.679,0.47,0.363,0.806,44.3,24.7,13.7,7.0,5.2,4.9,108.6,103.8,0.557,0.857,0.485,0.357,0.727,45.4,26.0,15.1,8.6,7.0,8.9,111.9,103.3,0.575,1,12/17/2019
404,Charlotte Hornets,Sacramento Kings,0.433,0.438,0.361,0.745,44.1,24.0,15.7,6.6,4.6,-6.2,106.1,112.3,0.545,0.444,0.452,0.359,0.787,42.1,22.9,15.9,8.0,4.6,-2.3,107.0,109.1,0.555,1,12/17/2019
405,New Orleans Pelicans,Brooklyn Nets,0.214,0.447,0.362,0.73,42.5,23.7,15.1,7.2,4.7,-6.9,107.2,114.5,0.552,0.556,0.448,0.341,0.741,46.6,23.4,15.3,6.6,4.9,0.3,108.1,107.8,0.551,0,12/17/2019
406,Philadelphia 76ers,Miami Heat,0.69,0.473,0.362,0.744,45.5,26.2,15.9,8.6,6.0,4.9,108.4,103.7,0.568,0.714,0.472,0.382,0.767,44.0,24.8,16.6,8.1,4.4,4.8,110.1,105.6,0.586,0,12/18/2019
407,Cleveland Cavaliers,Charlotte Hornets,0.25,0.441,0.336,0.759,44.1,21.7,16.1,7.4,3.1,-10.1,104.7,114.7,0.536,0.419,0.437,0.36,0.742,43.9,24.1,15.5,6.8,4.5,-6.1,106.2,112.2,0.544,1,12/18/2019
408,Detroit Pistons,Toronto Raptors,0.393,0.468,0.377,0.74,43.6,25.0,16.1,6.7,5.1,-0.8,110.1,110.6,0.572,0.704,0.45,0.378,0.807,45.3,24.7,14.6,8.3,5.3,6.1,109.2,103.2,0.567,0,12/18/2019
409,Portland Trail Blazers,Golden State Warriors,0.429,0.452,0.362,0.821,45.3,19.7,13.1,5.9,6.2,-1.4,109.7,111.2,0.557,0.172,0.43,0.328,0.807,42.6,23.4,14.4,8.2,4.7,-9.3,103.4,113.1,0.528,1,12/18/2019
410,Dallas Mavericks,Boston Celtics,0.667,0.464,0.363,0.776,47.3,24.4,12.5,6.2,4.6,8.3,116.4,108.1,0.583,0.72,0.451,0.356,0.804,45.6,23.1,13.3,8.1,5.8,6.7,110.9,104.2,0.559,0,12/18/2019
411,Denver Nuggets,Orlando Magic,0.692,0.451,0.356,0.747,46.8,26.7,14.1,7.7,4.9,5.0,108.1,103.2,0.541,0.429,0.434,0.336,0.783,45.1,23.2,13.3,8.2,6.5,-1.3,105.3,107.0,0.532,1,12/18/2019
412,Minnesota Timberwolves,New Orleans Pelicans,0.385,0.443,0.327,0.764,43.8,21.6,14.5,7.7,5.7,-3.4,108.1,111.3,0.552,0.241,0.447,0.364,0.733,42.9,23.7,15.2,7.1,4.7,-6.4,107.1,113.9,0.553,0,12/18/2019
413,Washington Wizards,Chicago Bulls,0.308,0.468,0.372,0.812,39.7,26.6,13.7,7.1,3.8,-3.9,112.4,116.2,0.574,0.367,0.429,0.345,0.765,42.6,22.8,15.2,9.7,4.3,-1.8,103.3,105.0,0.534,0,12/18/2019
414,Oklahoma City Thunder,Memphis Grizzlies,0.481,0.468,0.351,0.798,42.2,21.6,14.5,7.3,5.0,0.5,107.7,107.2,0.573,0.357,0.46,0.353,0.772,43.4,25.6,15.7,7.8,4.9,-5.5,106.4,111.5,0.554,1,12/18/2019
415,San Antonio Spurs,Brooklyn Nets,0.407,0.461,0.351,0.782,45.0,23.5,13.2,6.5,5.7,-2.9,108.2,110.8,0.55,0.536,0.447,0.336,0.75,46.5,23.1,15.4,6.6,4.8,-0.2,107.7,107.9,0.55,1,12/19/2019
416,LA Clippers,Houston Rockets,0.7,0.46,0.363,0.782,46.3,22.1,15.6,7.6,5.1,6.7,110.6,103.9,0.567,0.679,0.451,0.346,0.788,45.4,20.6,14.6,8.1,4.8,5.1,113.7,108.8,0.579,0,12/19/2019
417,Milwaukee Bucks,Los Angeles Lakers,0.862,0.484,0.36,0.726,48.3,24.5,13.9,7.6,5.5,12.1,114.5,102.3,0.59,0.828,0.484,0.357,0.729,45.2,26.0,15.2,8.5,7.0,8.4,111.8,103.6,0.575,1,12/19/2019
418,Atlanta Hawks,Utah Jazz,0.207,0.449,0.32,0.754,40.3,22.7,16.6,8.0,4.7,-9.6,104.5,114.1,0.545,0.607,0.457,0.383,0.767,45.5,21.3,16.2,5.9,4.1,1.0,106.5,105.3,0.568,0,12/19/2019
419,Philadelphia 76ers,Dallas Mavericks,0.667,0.471,0.36,0.742,45.5,26.2,15.9,8.6,5.9,4.1,108.0,104.0,0.565,0.679,0.466,0.365,0.776,47.4,24.3,12.6,6.3,4.6,8.7,116.3,107.7,0.584,0,12/20/2019
420,Golden State Warriors,New Orleans Pelicans,0.2,0.43,0.327,0.813,42.7,23.5,14.5,8.2,4.6,-8.9,103.3,112.5,0.529,0.233,0.446,0.361,0.73,43.0,23.6,15.2,7.1,4.7,-6.3,106.8,113.5,0.551,1,12/20/2019
421,Boston Celtics,Detroit Pistons,0.731,0.454,0.355,0.801,45.7,23.1,13.6,8.3,6.0,7.3,110.8,103.7,0.561,0.379,0.465,0.376,0.739,43.3,24.9,16.4,6.9,5.0,-1.5,109.4,110.5,0.569,1,12/20/2019
422,Cleveland Cavaliers,Memphis Grizzlies,0.276,0.441,0.341,0.759,44.7,21.8,16.1,7.3,3.3,-9.5,105.0,114.4,0.537,0.345,0.459,0.353,0.771,43.5,25.8,15.4,7.8,5.0,-5.5,106.4,111.7,0.552,1,12/20/2019
423,Miami Heat,New York Knicks,0.724,0.474,0.385,0.766,44.2,25.1,16.6,8.1,4.3,5.2,110.7,105.9,0.59,0.241,0.429,0.346,0.683,46.0,20.8,14.4,8.0,4.6,-9.1,104.3,113.2,0.521,1,12/20/2019
424,Portland Trail Blazers,Orlando Magic,0.448,0.453,0.366,0.823,45.6,19.5,13.4,5.8,6.4,-0.9,109.9,110.8,0.56,0.414,0.431,0.333,0.78,45.2,23.1,13.2,8.4,6.5,-1.8,105.2,107.3,0.528,1,12/20/2019
425,Indiana Pacers,Sacramento Kings,0.69,0.471,0.366,0.807,44.2,25.0,13.5,7.0,5.2,5.2,109.1,104.0,0.559,0.429,0.452,0.357,0.789,42.2,23.0,15.8,7.8,4.6,-2.8,107.0,109.5,0.554,1,12/20/2019
426,Denver Nuggets,Minnesota Timberwolves,0.704,0.453,0.356,0.751,46.7,26.8,14.1,7.8,5.0,5.2,108.3,103.2,0.542,0.37,0.442,0.323,0.76,43.9,21.6,14.5,7.7,5.8,-3.6,108.0,111.3,0.551,1,12/20/2019
427,Toronto Raptors,Washington Wizards,0.714,0.452,0.378,0.805,45.1,24.7,14.7,8.2,5.2,6.0,109.4,103.5,0.569,0.296,0.468,0.372,0.808,39.6,26.4,13.7,7.0,3.7,-3.9,112.3,116.1,0.574,1,12/20/2019
428,Oklahoma City Thunder,Phoenix Suns,0.5,0.471,0.353,0.799,42.2,21.7,14.5,7.3,5.1,1.1,108.5,107.3,0.576,0.393,0.455,0.353,0.804,41.5,27.3,13.8,7.6,3.8,-0.3,109.9,110.0,0.565,1,12/20/2019
429,Philadelphia 76ers,Washington Wizards,0.677,0.473,0.362,0.738,45.7,26.2,15.8,8.6,5.8,4.5,108.5,104.1,0.567,0.286,0.466,0.367,0.811,39.5,26.1,13.6,7.0,3.7,-4.3,112.1,116.2,0.572,1,12/21/2019
430,San Antonio Spurs,LA Clippers,0.393,0.463,0.351,0.782,44.6,23.4,13.3,6.5,5.7,-3.7,108.0,111.5,0.552,0.71,0.463,0.362,0.781,46.1,22.4,15.5,7.7,5.0,7.2,111.2,103.9,0.569,0,12/21/2019
431,New York Knicks,Milwaukee Bucks,0.233,0.428,0.344,0.684,45.9,20.8,14.4,8.0,4.7,-9.4,104.0,113.3,0.52,0.867,0.484,0.362,0.722,48.3,24.5,14.0,7.7,5.8,12.3,114.5,102.0,0.591,0,12/21/2019
432,Phoenix Suns,Houston Rockets,0.379,0.457,0.351,0.802,41.4,27.3,13.7,7.5,3.7,-0.8,110.3,110.9,0.566,0.69,0.455,0.35,0.788,45.1,20.7,14.4,8.0,4.8,5.4,114.4,109.3,0.584,0,12/21/2019
433,Brooklyn Nets,Atlanta Hawks,0.552,0.448,0.337,0.747,46.9,23.0,15.3,6.6,4.8,0.1,107.8,107.7,0.55,0.2,0.446,0.316,0.758,40.5,22.4,16.4,8.0,4.6,-9.6,104.4,114.0,0.543,1,12/21/2019
434,Detroit Pistons,Chicago Bulls,0.367,0.465,0.379,0.743,42.9,25.1,16.4,7.2,4.9,-1.8,109.3,110.8,0.569,0.387,0.432,0.35,0.767,42.7,22.7,15.4,9.7,4.3,-1.3,103.8,105.1,0.538,0,12/21/2019
435,Portland Trail Blazers,Minnesota Timberwolves,0.467,0.452,0.366,0.822,45.5,19.5,13.4,5.9,6.6,-0.6,109.9,110.5,0.559,0.357,0.441,0.326,0.764,43.7,21.4,14.6,7.7,5.8,-3.7,107.7,111.2,0.551,1,12/21/2019
436,Charlotte Hornets,Utah Jazz,0.406,0.437,0.362,0.743,43.7,24.0,15.5,7.0,4.5,-6.1,106.4,112.4,0.544,0.621,0.459,0.387,0.772,45.5,21.6,16.4,6.0,4.1,1.2,106.9,105.5,0.571,0,12/21/2019
437,Memphis Grizzlies,Sacramento Kings,0.367,0.459,0.356,0.774,43.5,25.9,15.4,7.8,5.1,-5.2,106.7,111.7,0.554,0.414,0.451,0.355,0.787,42.4,22.9,15.7,7.9,4.6,-2.8,107.2,109.8,0.553,1,12/21/2019
438,Los Angeles Lakers,Denver Nuggets,0.8,0.484,0.356,0.729,45.2,25.8,15.4,8.5,7.1,7.3,111.6,104.5,0.574,0.714,0.454,0.355,0.759,46.7,26.9,14.0,8.0,4.9,5.9,109.1,103.3,0.545,0,12/22/2019
439,Boston Celtics,Charlotte Hornets,0.741,0.456,0.358,0.801,46.3,23.2,13.6,8.1,6.1,8.0,111.5,103.6,0.563,0.394,0.436,0.36,0.743,43.3,24.1,15.3,6.9,4.5,-6.8,106.2,112.9,0.543,1,12/22/2019
440,Milwaukee Bucks,Indiana Pacers,0.871,0.482,0.361,0.725,48.7,24.7,13.9,7.7,5.9,12.8,114.6,101.6,0.589,0.667,0.468,0.363,0.805,44.3,25.1,13.5,7.0,5.2,4.1,108.4,104.4,0.555,1,12/22/2019
441,Toronto Raptors,Dallas Mavericks,0.724,0.449,0.376,0.806,45.3,24.6,14.6,8.3,5.2,5.9,109.4,103.5,0.567,0.655,0.463,0.363,0.777,47.5,24.4,12.8,6.3,4.5,8.3,115.9,107.8,0.582,1,12/22/2019
442,Oklahoma City Thunder,LA Clippers,0.517,0.471,0.353,0.801,42.4,21.7,14.4,7.4,5.0,1.3,108.7,107.4,0.576,0.688,0.463,0.363,0.784,46.0,22.4,15.5,7.7,4.9,6.8,111.2,104.3,0.57,1,12/22/2019
443,Golden State Warriors,Minnesota Timberwolves,0.226,0.43,0.329,0.813,43.0,23.5,14.7,8.3,4.7,-8.3,103.5,112.1,0.53,0.345,0.44,0.326,0.765,43.5,21.2,14.6,7.7,5.9,-3.8,107.4,111.1,0.55,1,12/23/2019
444,New York Knicks,Washington Wizards,0.226,0.43,0.347,0.686,45.9,21.1,14.4,7.9,4.8,-9.3,104.3,113.5,0.521,0.31,0.466,0.366,0.8,39.8,26.1,13.5,7.2,3.8,-4.0,112.4,116.2,0.571,0,12/23/2019
445,Phoenix Suns,Denver Nuggets,0.367,0.458,0.351,0.802,41.3,27.3,13.8,7.6,3.6,-0.8,110.3,110.9,0.567,0.724,0.457,0.361,0.76,46.4,27.1,14.3,8.0,4.7,5.7,109.2,103.5,0.549,0,12/23/2019
446,Orlando Magic,Chicago Bulls,0.433,0.433,0.334,0.775,45.2,23.0,13.2,8.4,6.7,-1.5,105.0,107.0,0.529,0.375,0.431,0.35,0.768,42.8,22.6,15.4,9.6,4.3,-1.5,103.6,105.0,0.537,1,12/23/2019
447,Cleveland Cavaliers,Atlanta Hawks,0.3,0.444,0.342,0.76,44.4,21.6,16.3,7.3,3.4,-9.1,105.2,114.0,0.539,0.194,0.447,0.318,0.758,40.3,22.3,16.3,8.0,4.7,-9.4,104.4,113.8,0.544,1,12/23/2019
448,Miami Heat,Utah Jazz,0.733,0.472,0.385,0.77,44.6,24.8,16.5,8.1,4.3,5.1,110.6,105.8,0.587,0.6,0.458,0.385,0.772,45.5,21.4,16.2,6.1,4.1,1.0,106.8,105.5,0.57,1,12/23/2019
449,Detroit Pistons,Philadelphia 76ers,0.355,0.467,0.378,0.742,42.5,25.1,16.3,7.2,4.8,-2.3,109.4,111.4,0.57,0.688,0.476,0.363,0.739,45.8,26.4,15.7,8.6,5.9,4.9,109.0,104.4,0.569,0,12/23/2019
450,Portland Trail Blazers,New Orleans Pelicans,0.452,0.451,0.36,0.824,45.6,19.4,13.3,5.9,6.6,-0.8,109.3,110.3,0.556,0.258,0.445,0.363,0.729,43.4,23.6,15.2,7.1,4.7,-5.9,106.7,112.9,0.549,0,12/23/2019
451,Indiana Pacers,Toronto Raptors,0.677,0.468,0.366,0.798,44.2,25.3,13.5,7.0,5.3,4.1,108.6,104.5,0.556,0.7,0.45,0.372,0.804,45.3,24.7,14.6,8.2,5.3,5.5,109.3,103.9,0.566,1,12/23/2019
452,Sacramento Kings,Houston Rockets,0.4,0.452,0.352,0.782,42.6,22.8,15.8,7.8,4.6,-3.0,107.0,109.8,0.552,0.7,0.455,0.351,0.79,44.9,20.6,14.3,8.0,4.8,5.5,114.3,109.1,0.584,0,12/23/2019
453,Memphis Grizzlies,San Antonio Spurs,0.355,0.46,0.357,0.77,43.1,26.0,15.3,7.8,4.9,-6.0,106.8,112.5,0.554,0.414,0.47,0.359,0.781,44.6,23.8,13.2,6.6,5.7,-2.6,109.1,111.4,0.559,0,12/23/2019
454,Philadelphia 76ers,Milwaukee Bucks,0.697,0.474,0.368,0.741,45.9,26.5,15.5,8.6,5.9,5.1,109.5,104.6,0.568,0.844,0.481,0.362,0.725,48.7,24.6,13.8,7.7,5.9,12.1,114.5,102.2,0.588,1,12/25/2019
455,Golden State Warriors,Houston Rockets,0.25,0.431,0.329,0.816,43.3,23.6,14.7,8.3,4.8,-7.6,103.7,111.7,0.532,0.677,0.452,0.35,0.792,44.9,20.5,14.2,8.0,4.7,5.0,113.8,109.1,0.58,1,12/25/2019
456,Los Angeles Lakers,LA Clippers,0.774,0.481,0.352,0.73,45.1,25.7,15.3,8.5,7.2,6.9,111.4,104.8,0.572,0.697,0.463,0.363,0.783,46.1,22.4,15.5,7.6,4.9,6.8,111.2,104.3,0.569,0,12/25/2019
457,Denver Nuggets,New Orleans Pelicans,0.7,0.455,0.36,0.761,46.2,27.0,14.2,8.1,4.7,5.1,109.0,103.9,0.547,0.281,0.445,0.365,0.734,43.7,23.6,15.3,7.2,4.7,-5.4,107.0,112.6,0.551,0,12/25/2019
458,Toronto Raptors,Boston Celtics,0.677,0.45,0.371,0.805,45.0,24.4,14.7,8.4,5.3,4.9,109.1,104.3,0.566,0.75,0.458,0.36,0.803,46.2,23.3,13.8,8.0,6.0,8.3,111.7,103.5,0.564,0,12/25/2019
459,Brooklyn Nets,New York Knicks,0.533,0.443,0.333,0.747,47.0,22.8,15.3,6.5,4.7,-0.3,107.0,107.3,0.547,0.25,0.429,0.346,0.687,46.3,21.0,14.4,7.8,4.8,-8.7,104.0,112.5,0.52,0,12/26/2019
460,Detroit Pistons,Washington Wizards,0.375,0.469,0.379,0.744,42.7,25.4,16.3,7.2,4.8,-1.3,110.2,111.1,0.574,0.3,0.464,0.364,0.796,40.0,25.9,13.5,7.2,3.8,-4.8,112.1,116.7,0.568,1,12/26/2019
461,Utah Jazz,Portland Trail Blazers,0.613,0.462,0.385,0.769,45.4,21.5,16.1,6.0,4.1,1.2,107.4,106.0,0.573,0.438,0.452,0.362,0.821,45.5,19.3,13.3,5.9,6.4,-1.0,109.6,110.8,0.557,1,12/26/2019
462,Sacramento Kings,Minnesota Timberwolves,0.387,0.447,0.347,0.784,43.2,22.6,15.6,7.7,4.6,-2.9,106.4,109.0,0.548,0.367,0.437,0.322,0.766,43.9,21.1,14.6,7.7,5.8,-3.7,106.8,110.3,0.546,0,12/26/2019
463,Dallas Mavericks,San Antonio Spurs,0.667,0.462,0.365,0.775,47.7,24.3,12.8,6.3,4.5,8.1,115.5,107.5,0.581,0.4,0.47,0.356,0.778,44.6,23.6,13.2,6.6,5.7,-2.6,108.7,111.1,0.558,1,12/26/2019
464,Oklahoma City Thunder,Memphis Grizzlies,0.5,0.469,0.35,0.802,42.1,21.8,14.3,7.5,5.0,0.8,108.4,107.6,0.573,0.375,0.462,0.359,0.769,43.4,26.0,15.3,7.7,5.0,-5.4,107.0,112.2,0.556,0,12/26/2019
465,Golden State Warriors,Phoenix Suns,0.273,0.431,0.329,0.816,43.2,23.6,14.6,8.3,4.8,-7.1,103.7,111.1,0.531,0.355,0.458,0.347,0.801,41.5,27.1,14.2,7.5,3.5,-1.1,109.8,110.7,0.567,1,12/27/2019
466,Boston Celtics,Cleveland Cavaliers,0.759,0.46,0.36,0.805,46.1,23.5,13.7,7.9,6.1,8.4,112.3,103.9,0.567,0.29,0.446,0.343,0.757,44.2,21.6,16.1,7.3,3.4,-9.2,105.5,114.5,0.541,1,12/27/2019
467,Orlando Magic,Philadelphia 76ers,0.452,0.432,0.334,0.77,45.2,23.1,13.2,8.3,6.6,-1.4,104.7,106.6,0.528,0.676,0.472,0.367,0.743,45.9,26.4,15.5,8.6,5.8,4.9,109.1,104.3,0.566,1,12/27/2019
468,Miami Heat,Indiana Pacers,0.742,0.471,0.386,0.773,45.0,24.9,16.4,7.9,4.2,5.0,110.7,106.1,0.587,0.656,0.468,0.369,0.798,43.9,25.4,13.2,7.0,5.3,4.0,108.8,104.9,0.557,1,12/27/2019
469,Atlanta Hawks,Milwaukee Bucks,0.188,0.444,0.317,0.755,40.3,22.2,16.3,8.1,4.8,-9.9,103.6,113.5,0.541,0.848,0.482,0.363,0.724,48.8,24.7,13.9,7.7,5.9,12.4,114.1,101.6,0.588,0,12/27/2019
470,Charlotte Hornets,Oklahoma City Thunder,0.382,0.436,0.354,0.74,43.6,24.1,15.2,6.9,4.5,-6.6,105.9,112.4,0.541,0.516,0.469,0.344,0.794,42.3,21.7,14.2,7.5,4.9,0.8,108.1,107.2,0.571,0,12/27/2019
471,Golden State Warriors,Dallas Mavericks,0.265,0.432,0.334,0.815,43.1,23.7,14.5,8.2,4.7,-7.5,104.1,111.8,0.533,0.677,0.464,0.369,0.781,47.5,24.6,12.8,6.5,4.6,8.5,116.1,107.8,0.584,0,12/28/2019
472,San Antonio Spurs,Detroit Pistons,0.419,0.474,0.363,0.779,44.8,23.8,13.2,6.7,5.7,-1.7,109.5,111.0,0.562,0.364,0.468,0.377,0.737,42.6,25.2,16.1,7.2,4.8,-2.1,110.1,111.8,0.572,1,12/28/2019
473,Chicago Bulls,Atlanta Hawks,0.394,0.433,0.354,0.769,43.1,22.6,15.5,9.7,4.4,-0.4,103.9,104.3,0.539,0.182,0.442,0.315,0.754,40.3,22.3,16.4,8.1,4.8,-10.6,102.9,113.6,0.538,1,12/28/2019
